ID	ID	dates	genre	subgenre	period	title	decade
l00320166	l00320166	1854	Poetry	Poetry	Realismus	In der Nacht	1850
l00320167	l00320167	1854	Poetry	Poetry	Realismus	Jetz cha mis Chätzli rite	1850
l00320368	l00320368	1854	Poetry	Poetry	Realismus	Einst	1850
l00320369	l00320369	1854	Poetry	Poetry	Realismus	Gelbe Blätter	1850
l00320550	l00320550	1854	Poetry	Poetry	Realismus	Vergebens	1850
l00320551	l00320551	1854	Poetry	Poetry	Realismus	Frühlingslied	1850
l00320552	l00320552	1854	Poetry	Poetry	Realismus	Am Baume	1850
l00320553	l00320553	1854	Poetry	Poetry	Realismus	Eros	1850
l00320554	l00320554	1854	Poetry	Poetry	Realismus	Mährchen	1850
l00320555	l00320555	1854	Poetry	Poetry	Realismus	Pietät	1850
l00320686	l00320686	1854	Poetry	Poetry	Realismus	Wuotan	1850
l00320687	l00320687	1854	Poetry	Poetry	Realismus	Die Krone der Liebe	1850
l00320688	l00320688	1854	Poetry	Poetry	Realismus	„Sei getreu bis an den Tod“	1850
l00320689	l00320689	1854	Poetry	Poetry	Realismus	Kriegsbrauch	1850
l00320690	l00320690	1854	Poetry	Poetry	Realismus	Das weiße Sachsenross	1850
l00321151	l00321151	1854	Poetry	Poetry	Realismus	Blaue Blumen am Wege	1850
l00321152	l00321152	1854	Poetry	Poetry	Realismus	Das Rauschen	1850
l00321153	l00321153	1854	Poetry	Poetry	Realismus	Über Nacht	1850
l00321154	l00321154	1854	Poetry	Poetry	Realismus	Sonnwendfeuer in Augsburg	1850
l00321155	l00321155	1854	Poetry	Poetry	Realismus	Oktober	1850
l00321156	l00321156	1854	Poetry	Poetry	Realismus	O lieblichster Verklärung Bild	1850
l00321157	l00321157	1854	Poetry	Poetry	Realismus	In Blüten prangt die Linde	1850
l00321158	l00321158	1854	Poetry	Poetry	Realismus	Berchtesgaden	1850
l00321159	l00321159	1854	Poetry	Poetry	Realismus	Jung Douglas	1850
l00321370	l00321370	1854	Poetry	Poetry	Realismus	Musik	1850
l00321371	l00321371	1854	Poetry	Poetry	Realismus	Sonett	1850
l00321372	l00321372	1854	Poetry	Poetry	Realismus	Lebensbild	1850
l00321373	l00321373	1854	Poetry	Poetry	Realismus	Ein froher Mensch — ein Kleinod, das in der Sonne funkelt	1850
l00321374	l00321374	1854	Poetry	Poetry	Realismus	So manchen Menschen hast du dir zum Feind gemacht	1850
l00321498	l00321498	1854	Poetry	Poetry	Realismus	Und wenn ein Sterbenskummer	1850
l00321499	l00321499	1854	Poetry	Poetry	Realismus	Laßt mich hinaus	1850
l00321730	l00321730	1854	Poetry	Poetry	Realismus	1. Ich will von dir, o Lenz	1850
l00321731	l00321731	1854	Poetry	Poetry	Realismus	2. Das ist des Lenzes Brauch und Lust	1850
l00321732	l00321732	1854	Poetry	Poetry	Realismus	3. Als ich schied vom Vaterhause	1850
l00321733	l00321733	1854	Poetry	Poetry	Realismus	Ohne Weltschmerz	1850
l00321734	l00321734	1854	Poetry	Poetry	Realismus	Eine Räuberschenke	1850
l00321735	l00321735	1854	Poetry	Poetry	Realismus	Divina Poesia	1850
l00321736	l00321736	1854	Poetry	Poetry	Realismus	Der letzte Gang des kranken Mannes	1850
l00321737	l00321737	1854	Poetry	Poetry	Realismus	Ein Improvisator	1850
l0010234	l0010234	1855	Poetry	Poetry	Moderne	Die Nachtigall	1850
l00130290	l00130290	1855	Poetry	Poetry	Realismus	Drei „frische Lieder vom Rhein“, gesungen in diesem Jahr von dem „alten Landsknecht“	1850
l00130330	l00130330	1855	Poetry	Poetry	Realismus	Hoch über brandenden Wogen	1850
l00130331	l00130331	1855	Poetry	Poetry	Realismus	Entfaltet haben die Blätter	1850
l00130332	l00130332	1855	Poetry	Poetry	Realismus	Abendruhe	1850
l00150010	l00150010	1855	Poetry	Poetry	Realismus	Wandervöglein	1850
l00150023	l00150023	1855	Poetry	Poetry	Realismus	Die lieben Todten	1850
l00150037	l00150037	1855	Poetry	Poetry	Realismus	Blick in die Zukunft	1850
l00150147	l00150147	1855	Poetry	Poetry	Realismus	Waldfrieden	1850
l00150167	l00150167	1855	Poetry	Poetry	Realismus	Unendlichkeit	1850
l00150390	l00150390	1855	Poetry	Poetry	Realismus	Dem Knäblein eines Freundes	1850
l00160246	l00160246	1855	Poetry	Poetry	Realismus	Nordmännerlied	1850
l00160283	l00160283	1855	Poetry	Poetry	Realismus	Die Nachtigall	1850
l00200241	l00200241	1855	Poetry	Poetry	Realismus	Wandel und Dauer	1850
l00200242	l00200242	1855	Poetry	Poetry	Realismus	Dahin!	1850
l00200243	l00200243	1855	Poetry	Poetry	Realismus	Rolands Knappe	1850
l00200244	l00200244	1855	Poetry	Poetry	Realismus	Im Freien	1850
l0020039	l0020039	1855	Poetry	Poetry	Realismus	Wie die Lerche	1850
l0020040	l0020040	1855	Poetry	Poetry	Realismus	Du weisst es nicht, wie du mir wohlgethan	1850
l0020041	l0020041	1855	Poetry	Poetry	Realismus	Im Walde	1850
l0020042	l0020042	1855	Poetry	Poetry	Realismus	O Mond, o lösch' dein goldnes Licht!	1850
l0020043	l0020043	1855	Poetry	Poetry	Realismus	Nachtleben	1850
l0020049	l0020049	1855	Poetry	Poetry	Realismus	Der Tod des Tiberius	1850
l0020058	l0020058	1855	Poetry	Poetry	Realismus	Verlust im Siege	1850
l0020082	l0020082	1855	Poetry	Poetry	Realismus	Otto von Botenlauben	1850
l0020092	l0020092	1855	Poetry	Poetry	Realismus	Abschied	1850
l0020095	l0020095	1855	Poetry	Poetry	Realismus	Der Frau Mutter Lehren	1850
l0020113	l0020113	1855	Poetry	Poetry	Realismus	Erinnre dich!	1850
l0020124	l0020124	1855	Poetry	Poetry	Realismus	Am Sarge	1850
l0020126	l0020126	1855	Poetry	Poetry	Realismus	Die Osterjungfrau bei Osterode	1850
l0020135	l0020135	1855	Poetry	Poetry	Realismus	Ich weiss, was mit dir vorgegangen	1850
l0020149	l0020149	1855	Poetry	Poetry	Realismus	Nun nimm mich auf, du grünes Waldeszelt!	1850
l0020150	l0020150	1855	Poetry	Poetry	Realismus	Sei still, mein Herz	1850
l0020153	l0020153	1855	Poetry	Poetry	Realismus	Melusine	1850
l0020167	l0020167	1855	Poetry	Poetry	Realismus	Als mich dein Blick beim Scheiden traf	1850
l0020168	l0020168	1855	Poetry	Poetry	Realismus	Eine Schauspielerin	1850
l0020173	l0020173	1855	Poetry	Poetry	Realismus	Verrathene Schuld	1850
l0020174	l0020174	1855	Poetry	Poetry	Realismus	Abendruhe	1850
l0050053	l0050053	1855	Poetry	Poetry	Moderne	Wann, wo und wie?	1850
l0080110	l0080110	1855	Poetry	Poetry	Realismus	Schwärmerei der Liebe	1850
l0080111	l0080111	1855	Poetry	Poetry	Realismus	Innerer Frühling	1850
l0080112	l0080112	1855	Poetry	Poetry	Realismus	Tropenlandschaft	1850
l0080113	l0080113	1855	Poetry	Poetry	Realismus	Wintermärchen	1850
l0080365	l0080365	1855	Poetry	Poetry	Realismus	Schau dich um!	1850
l0080366	l0080366	1855	Poetry	Poetry	Realismus	Dichters Antwort	1850
l0080391	l0080391	1855	Poetry	Poetry	Realismus	Wer keinen Frühling hat	1850
l0080415	l0080415	1855	Poetry	Poetry	Realismus	Die Stunde	1850
l0080416	l0080416	1855	Poetry	Poetry	Realismus	Pflichterfüllung	1850
l0080417	l0080417	1855	Poetry	Poetry	Realismus	Am Strom in der Sommernacht	1850
l0080418	l0080418	1855	Poetry	Poetry	Realismus	Im Frühling	1850
l0080419	l0080419	1855	Poetry	Poetry	Realismus	Ich sprach zur Sonne	1850
l0080483	l0080483	1855	Poetry	Poetry	Realismus	Harmonie	1850
l0080484	l0080484	1855	Poetry	Poetry	Realismus	Mondes-Liebe	1850
l0080485	l0080485	1855	Poetry	Poetry	Realismus	Poesie und Heimath	1850
l0080486	l0080486	1855	Poetry	Poetry	Realismus	Die Königin der Nacht	1850
l0080487	l0080487	1855	Poetry	Poetry	Realismus	Meeresklage und Trost	1850
l0080488	l0080488	1855	Poetry	Poetry	Realismus	Perle	1850
l0080598	l0080598	1855	Poetry	Poetry	Realismus	Sorrentinisches Zwiegespräch	1850
l0080599	l0080599	1855	Poetry	Poetry	Realismus	Wandervöglein	1850
l0080600	l0080600	1855	Poetry	Poetry	Realismus	Morgenlaute	1850
l0080601	l0080601	1855	Poetry	Poetry	Realismus	Apoll von Belvedere	1850
l0080602	l0080602	1855	Poetry	Poetry	Realismus	Venus von Milo	1850
l00270806	l00270806	1855	Poetry	Poetry	Realismus	Die Gestirne	1850
l00270841	l00270841	1855	Poetry	Poetry	Realismus	Waldfrieden	1850
l00320125	l00320125	1855	Poetry	Poetry	Realismus	Lied	1850
l00320126	l00320126	1855	Poetry	Poetry	Realismus	Gereimte Etymologie	1850
l00320127	l00320127	1855	Poetry	Poetry	Realismus	Die Pilgerin	1850
l00320825	l00320825	1855	Poetry	Poetry	Realismus	Das Waldconcert	1850
l00320826	l00320826	1855	Poetry	Poetry	Realismus	Frau Schwalbe	1850
l00320827	l00320827	1855	Poetry	Poetry	Realismus	Vom fleißigen Bächlein	1850
l00320828	l00320828	1855	Poetry	Poetry	Realismus	Der Herbst	1850
l00320829	l00320829	1855	Poetry	Poetry	Realismus	Das Minnelied	1850
l00320830	l00320830	1855	Poetry	Poetry	Realismus	Des Auges Blüthenkelch	1850
l00320831	l00320831	1855	Poetry	Poetry	Realismus	Der Zauber, der um Grabeshügel weht	1850
l00320832	l00320832	1855	Poetry	Poetry	Realismus	Hesaias 40, 31	1850
l00320922	l00320922	1855	Poetry	Poetry	Realismus	Ein Gleichniß	1850
l00320923	l00320923	1855	Poetry	Poetry	Realismus	Antwort	1850
l00320924	l00320924	1855	Poetry	Poetry	Realismus	Trösterin Natur	1850
l00321335	l00321335	1855	Poetry	Poetry	Realismus	Die Perle	1850
l00321336	l00321336	1855	Poetry	Poetry	Realismus	Die Felle des Löwen	1850
l00321337	l00321337	1855	Poetry	Poetry	Realismus	Das Ideal meiner Frau	1850
l00321338	l00321338	1855	Poetry	Poetry	Realismus	An Esther	1850
l00130386	l00130386	1856	Poetry	Poetry	Realismus	Alles mag der Dichter singen	1850
l00130443	l00130443	1856	Poetry	Poetry	Realismus	Vergiß für mich die Rose nicht!	1850
l00150002	l00150002	1856	Poetry	Poetry	Realismus	Lieb' und stirb!	1850
l00150027	l00150027	1856	Poetry	Poetry	Realismus	Gute Stunden	1850
l00150038	l00150038	1856	Poetry	Poetry	Realismus	Streb' in Gott	1850
l00150051	l00150051	1856	Poetry	Poetry	Realismus	Seiner Tage dunkles Ringen	1850
l00150053	l00150053	1856	Poetry	Poetry	Realismus	Ich fuhr von St. Goar	1850
l00150116	l00150116	1856	Poetry	Poetry	Realismus	Der Äther	1850
l00150155	l00150155	1856	Poetry	Poetry	Realismus	Kein Hauch von Flur und Wald	1850
l00150187	l00150187	1856	Poetry	Poetry	Realismus	Durch Reif und Frost —	1850
l00150505	l00150505	1856	Poetry	Poetry	Realismus	Mythus vom Dampf	1850
l00150529	l00150529	1856	Poetry	Poetry	Realismus	O du, vor dem die Stürme schweigen	1850
l00150531	l00150531	1856	Poetry	Poetry	Realismus	Psalm	1850
l00150550	l00150550	1856	Poetry	Poetry	Realismus	Trost	1850
l00150557	l00150557	1856	Poetry	Poetry	Realismus	Palmsonntagmorgen	1850
l00160063	l00160063	1856	Poetry	Poetry	Realismus	Lieder	1850
l00160065	l00160065	1856	Poetry	Poetry	Realismus	Genesung	1850
l00160070	l00160070	1856	Poetry	Poetry	Realismus	Volkers Nachtgesang	1850
l00160071	l00160071	1856	Poetry	Poetry	Realismus	Der Bildhauer des Hadrian	1850
l00160072	l00160072	1856	Poetry	Poetry	Realismus	Tageszeiten der Kunst	1850
l00160073	l00160073	1856	Poetry	Poetry	Realismus	Sprüche	1850
l00160126	l00160126	1856	Poetry	Poetry	Realismus	Für die Mouche	1850
l00160130	l00160130	1856	Poetry	Poetry	Realismus	Der Scheidende	1850
l00160281	l00160281	1856	Poetry	Poetry	Realismus	Meeresstrand	1850
l0020002	l0020002	1856	Poetry	Poetry	Realismus	Hoch über aller Welt!	1850
l0020004	l0020004	1856	Poetry	Poetry	Realismus	Herbstweise	1850
l0020008	l0020008	1856	Poetry	Poetry	Realismus	Ein Mann	1850
l0020012	l0020012	1856	Poetry	Poetry	Realismus	Im Frühling	1850
l0020013	l0020013	1856	Poetry	Poetry	Realismus	Bitte	1850
l00200192	l00200192	1856	Poetry	Poetry	Realismus	Meeresstrand	1850
l0020023	l0020023	1856	Poetry	Poetry	Realismus	Harre aus!	1850
l0020033	l0020033	1856	Poetry	Poetry	Realismus	Der Ewige Jude	1850
l0020052	l0020052	1856	Poetry	Poetry	Realismus	Kleine Leiden	1850
l0020054	l0020054	1856	Poetry	Poetry	Realismus	Klagegesang der Kinder Juda in Rom	1850
l0020059	l0020059	1856	Poetry	Poetry	Realismus	Gedichte des Mädchens	1850
l0020063	l0020063	1856	Poetry	Poetry	Realismus	I. Ein stilles Eiland in entlegnen Meeren	1850
l0020064	l0020064	1856	Poetry	Poetry	Realismus	II. Ein reizvoll Eiland, lieblichster Umschränkung	1850
l0020065	l0020065	1856	Poetry	Poetry	Realismus	III. Wer dieses Eilands Herr? Kein Mal gibt Kunde	1850
l0020066	l0020066	1856	Poetry	Poetry	Realismus	IV. O stillen Fleißes rührend schöner Reigen	1850
l0020067	l0020067	1856	Poetry	Poetry	Realismus	V. Der Geiger fiedle und der Pfeifer blase	1850
l0020068	l0020068	1856	Poetry	Poetry	Realismus	VI. Nur auf dem Meer die Regenschauer lasten	1850
l0020069	l0020069	1856	Poetry	Poetry	Realismus	VII. Im Pred'gergarten prunkt ein grün Geschmeide	1850
l0020070	l0020070	1856	Poetry	Poetry	Realismus	VIII. Zugvögel sanglos diese Lüfte theilen	1850
l0020071	l0020071	1856	Poetry	Poetry	Realismus	IX. Vom Felsen rieseln rothe Steinchen leise	1850
l0020072	l0020072	1856	Poetry	Poetry	Realismus	X. Die Insel birgt das Haupt in Dämmernissen	1850
l0020078	l0020078	1856	Poetry	Poetry	Realismus	Es war die Zeit der Rosen	1850
l0020079	l0020079	1856	Poetry	Poetry	Realismus	Meine Boten	1850
l0020086	l0020086	1856	Poetry	Poetry	Realismus	Maid von Juda, dein mit Wehe	1850
l0020087	l0020087	1856	Poetry	Poetry	Realismus	Du bist wie eine wilde Rose	1850
l0020088	l0020088	1856	Poetry	Poetry	Realismus	Ich lieg' im Grase hingestreckt	1850
l0020089	l0020089	1856	Poetry	Poetry	Realismus	Nur nicht im Lenz	1850
l0020090	l0020090	1856	Poetry	Poetry	Realismus	Nachtfeier	1850
l0020091	l0020091	1856	Poetry	Poetry	Realismus	Mich dürstet	1850
l0020100	l0020100	1856	Poetry	Poetry	Realismus	Frühling im Sommer	1850
l0020101	l0020101	1856	Poetry	Poetry	Realismus	Sehnen	1850
l0020108	l0020108	1856	Poetry	Poetry	Realismus	Das Todtenfest von Thirlestane	1850
l0020109	l0020109	1856	Poetry	Poetry	Realismus	Ein Grab	1850
l0020114	l0020114	1856	Poetry	Poetry	Realismus	Kurzbolt	1850
l0020120	l0020120	1856	Poetry	Poetry	Realismus	Nixenkönigs Trost	1850
l0020127	l0020127	1856	Poetry	Poetry	Realismus	Dichterahnung	1850
l0020128	l0020128	1856	Poetry	Poetry	Realismus	Unsterblichkeit	1850
l0020143	l0020143	1856	Poetry	Poetry	Realismus	Ein Herz ist immer ein Gewinn	1850
l0020145	l0020145	1856	Poetry	Poetry	Realismus	Griechisches Märchen	1850
l0020152	l0020152	1856	Poetry	Poetry	Realismus	Du bist mein Letztes	1850
l0020157	l0020157	1856	Poetry	Poetry	Realismus	Im Mai	1850
l0020158	l0020158	1856	Poetry	Poetry	Realismus	Todte Liebe	1850
l0020159	l0020159	1856	Poetry	Poetry	Realismus	Ein Traum	1850
l0020160	l0020160	1856	Poetry	Poetry	Realismus	Abschied	1850
l0020161	l0020161	1856	Poetry	Poetry	Realismus	Die junge Mutter	1850
l0020163	l0020163	1856	Poetry	Poetry	Realismus	Ein Rabe	1850
l0020164	l0020164	1856	Poetry	Poetry	Realismus	Du hattest sanft mich eingewiegt	1850
l0020165	l0020165	1856	Poetry	Poetry	Realismus	Glühende Asche	1850
l0020166	l0020166	1856	Poetry	Poetry	Realismus	Zweifel	1850
l0020169	l0020169	1856	Poetry	Poetry	Realismus	Medea	1850
l0080114	l0080114	1856	Poetry	Poetry	Realismus	Es ist Dein Segen ohne Maß	1850
l0080145	l0080145	1856	Poetry	Poetry	Realismus	Im Frühling	1850
l0080146	l0080146	1856	Poetry	Poetry	Realismus	Durch Reif und Frost	1850
l0080147	l0080147	1856	Poetry	Poetry	Realismus	Aus dem Schenkenbuch	1850
l0080148	l0080148	1856	Poetry	Poetry	Realismus	Höchstes Leben	1850
l0080149	l0080149	1856	Poetry	Poetry	Realismus	Distichon	1850
l0080150	l0080150	1856	Poetry	Poetry	Realismus	Stromfahrt	1850
l0080489	l0080489	1856	Poetry	Poetry	Realismus	Der Lindenbaum	1850
l0080490	l0080490	1856	Poetry	Poetry	Realismus	Den Freunden	1850
l0080595	l0080595	1856	Poetry	Poetry	Realismus	Erster Schnee	1850
l0080596	l0080596	1856	Poetry	Poetry	Realismus	Wozu ein Lied	1850
l0080597	l0080597	1856	Poetry	Poetry	Realismus	Nachtfahrt	1850
l0080611	l0080611	1856	Poetry	Poetry	Realismus	Nächtliche Stimme	1850
l0080612	l0080612	1856	Poetry	Poetry	Realismus	Bis tief in die Nacht	1850
l0080613	l0080613	1856	Poetry	Poetry	Realismus	Es lauschte und rauschte die Frühlingsnacht	1850
l00270211	l00270211	1856	Poetry	Poetry	Realismus	Ich fuhr von St. Goar	1850
l00270212	l00270212	1856	Poetry	Poetry	Realismus	Der Bildhauer des Hadrian	1850
l00270213	l00270213	1856	Poetry	Poetry	Realismus	Aus Griechenland	1850
l00270700	l00270700	1856	Poetry	Poetry	Realismus	Feiertag	1850
l00270746	l00270746	1856	Poetry	Poetry	Realismus	Süden und Norden	1850
l00270749	l00270749	1856	Poetry	Poetry	Realismus	Guter Rath	1850
l00320325	l00320325	1856	Poetry	Poetry	Realismus	Mein Ziel	1850
l00320326	l00320326	1856	Poetry	Poetry	Realismus	Himmelfahrt	1850
l00320327	l00320327	1856	Poetry	Poetry	Realismus	Du bist's, o Herr	1850
l00320426	l00320426	1856	Poetry	Poetry	Realismus	Frage	1850
l00320427	l00320427	1856	Poetry	Poetry	Realismus	Nachklang	1850
l00320428	l00320428	1856	Poetry	Poetry	Realismus	Vertraget euch in der Liebe	1850
l00320429	l00320429	1856	Poetry	Poetry	Realismus	Weihnachtsmahnung	1850
l00320430	l00320430	1856	Poetry	Poetry	Realismus	Feuer auf den Bergen	1850
l00320431	l00320431	1856	Poetry	Poetry	Realismus	Des Frühlings Kommen	1850
l00320432	l00320432	1856	Poetry	Poetry	Realismus	Frühlingsnacht	1850
l00320433	l00320433	1856	Poetry	Poetry	Realismus	Die Rose zu Weihnachten	1850
l00320614	l00320614	1856	Poetry	Poetry	Realismus	Die Erlenmaid	1850
l00320615	l00320615	1856	Poetry	Poetry	Realismus	Lang geträumt	1850
l00320933	l00320933	1856	Poetry	Poetry	Realismus	Trelawney	1850
l00320934	l00320934	1856	Poetry	Poetry	Realismus	An Helena	1850
l00320935	l00320935	1856	Poetry	Poetry	Realismus	Albumblatt	1850
l00320936	l00320936	1856	Poetry	Poetry	Realismus	Waldleben	1850
l00320937	l00320937	1856	Poetry	Poetry	Realismus	Perdita	1850
l00320938	l00320938	1856	Poetry	Poetry	Realismus	1. Mancher, der die See gepriesen	1850
l00320939	l00320939	1856	Poetry	Poetry	Realismus	3. Thränen, die um mich geweint	1850
l00320940	l00320940	1856	Poetry	Poetry	Realismus	4. Wenn dich des Menschen Scharfsinn überlistet	1850
l00320941	l00320941	1856	Poetry	Poetry	Realismus	5. Bootsmann, sagt, warum Ihr heute	1850
l00320942	l00320942	1856	Poetry	Poetry	Realismus	6. Engel des Lichts! Hast du es so gewollt	1850
l00320943	l00320943	1856	Poetry	Poetry	Realismus	9. Hier ist der Lootse, Kapitän	1850
l00320944	l00320944	1856	Poetry	Poetry	Realismus	Gebet	1850
l00320945	l00320945	1856	Poetry	Poetry	Realismus	Febre amarella	1850
l00320946	l00320946	1856	Poetry	Poetry	Realismus	Ein Wunsch	1850
l00320947	l00320947	1856	Poetry	Poetry	Realismus	II. Was haben Dichterworte zu bedeuten	1850
l00320948	l00320948	1856	Poetry	Poetry	Realismus	XXVII. Tod! der du meine innersten Gedanken	1850
l00320949	l00320949	1856	Poetry	Poetry	Realismus	XXVIII. O Morgenroth, ersehntes Morgenroth	1850
l00321111	l00321111	1856	Poetry	Poetry	Realismus	Bundeslied	1850
l00321112	l00321112	1856	Poetry	Poetry	Realismus	Protest	1850
l00321113	l00321113	1856	Poetry	Poetry	Realismus	Warnung	1850
l00321114	l00321114	1856	Poetry	Poetry	Realismus	Autharis und Theudelinde	1850
l00321115	l00321115	1856	Poetry	Poetry	Realismus	Ein Grab	1850
l00321116	l00321116	1856	Poetry	Poetry	Realismus	Drei Wünsche	1850
l00321281	l00321281	1856	Poetry	Poetry	Realismus	Schneeglöckchen	1850
l00321282	l00321282	1856	Poetry	Poetry	Realismus	Der Friedhof	1850
l00321283	l00321283	1856	Poetry	Poetry	Realismus	Des blinden Mädchens Klage	1850
l00321333	l00321333	1856	Poetry	Poetry	Realismus	Der Brautzeuge	1850
l00321334	l00321334	1856	Poetry	Poetry	Realismus	Das Prättigau	1850
l00321652	l00321652	1856	Poetry	Poetry	Realismus	Gefühl des Glüks	1850
l00321653	l00321653	1856	Poetry	Poetry	Realismus	Blaue Nacht	1850
l00321797	l00321797	1856	Poetry	Poetry	Realismus	Die alte Eiche	1850
l00321798	l00321798	1856	Poetry	Poetry	Realismus	Träumen und Fühlen	1850
l00321799	l00321799	1856	Poetry	Poetry	Realismus	Vertrauen	1850
l00321800	l00321800	1856	Poetry	Poetry	Realismus	Am Traunfalle	1850
l00321801	l00321801	1856	Poetry	Poetry	Realismus	Wüstenbild	1850
l00321802	l00321802	1856	Poetry	Poetry	Realismus	Fester Bann	1850
l00321803	l00321803	1856	Poetry	Poetry	Realismus	Marientag	1850
l0010033	l0010033	1857	Poetry	Poetry	Moderne	Sie und ich	1850
l0010034	l0010034	1857	Poetry	Poetry	Moderne	Sonne und Regen	1850
l0010178	l0010178	1857	Poetry	Poetry	Moderne	Landsknechtlied	1850
l0010194	l0010194	1857	Poetry	Poetry	Moderne	Tage der Rosen	1850
l00130139	l00130139	1857	Poetry	Poetry	Realismus	An den Rhein	1850
l00130140	l00130140	1857	Poetry	Poetry	Realismus	Todesahnung	1850
l00130408	l00130408	1857	Poetry	Poetry	Realismus	Verschollenes Glück	1850
l00130447	l00130447	1857	Poetry	Poetry	Realismus	Trotzkopf	1850
l00150068	l00150068	1857	Poetry	Poetry	Realismus	Der Jugend	1850
l00150069	l00150069	1857	Poetry	Poetry	Realismus	Noch ist die blühende goldene Zeit	1850
l00150191	l00150191	1857	Poetry	Poetry	Realismus	Herbstbild	1850
l00150282	l00150282	1857	Poetry	Poetry	Realismus	So sei mit Gott gegrüßet	1850
l00150283	l00150283	1857	Poetry	Poetry	Realismus	Perlenfischer	1850
l00150339	l00150339	1857	Poetry	Poetry	Realismus	Amaranth's Lieder. Es muß was Wunderbares sein.	1850
l00150340	l00150340	1857	Poetry	Poetry	Realismus	Amaranth's Lieder. Ich will dich auf den Händen tragen.	1850
l00150341	l00150341	1857	Poetry	Poetry	Realismus	Amaranth's Lieder. Ich will mich in dein Herz gewöhnen.	1850
l00150342	l00150342	1857	Poetry	Poetry	Realismus	Amaranth's Lieder. Du armer Wald.	1850
l00150343	l00150343	1857	Poetry	Poetry	Realismus	Amaranth's Lieder. Ach! Gibt's denn gar kein Vöglein mehr.	1850
